VOID	AcctName	Name	Date	Accepted	Complete	NumHrs
150	amy.garcia.871	Annual Nite Bike	2021-08-19	0	\N	\N
150	amy.garcia.871	Paddle to the Bay	2023-07-26	1	0	\N
150	amy.garcia.871	Road Series rideouts	2021-12-25	1	1	7
150	ang.hopkins.264	Bike4Change	2022-07-04	1	1	6
150	ang.hopkins.264	Paddle to the Bay	2023-07-26	1	1	7
150	ant.dennis.856	Annual Nite Bike	2021-08-19	\N	\N	\N
150	ant.dennis.856	Paddle to the Bay	2023-07-26	\N	\N	\N
150	ant.dennis.856	Road Series rideouts	2021-12-25	1	0	\N
150	ant.fleming.613	Annual Nite Bike	2021-08-19	1	0	\N
150	ant.fleming.613	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	ant.fleming.613	Paddle to the Bay	2023-07-26	1	0	\N
150	ant.fleming.613	Road Series rideouts	2021-12-25	\N	\N	\N
150	ash.robinson.400	Annual Nite Bike	2021-08-19	1	1	2
150	ash.robinson.400	Paddle to the Bay	2023-07-26	1	1	6
150	ash.robinson.400	Road Series rideouts	2021-12-25	1	1	9
150	ben.turner.392	Annual Pedal x Paddle	2022-04-21	1	1	9
150	ben.turner.392	Bike4Change	2022-07-04	1	0	\N
150	ben.turner.392	Road Series rideouts	2021-12-25	\N	\N	\N
150	cas.duran.250	Paddle to the Bay	2023-07-26	1	1	1
150	chr.rose.465	Annual Nite Bike	2021-08-19	1	1	2
150	chr.rose.465	Bike4Change	2022-07-04	1	0	\N
150	chr.rose.465	Paddle to the Bay	2023-07-26	1	1	7
150	chr.rose.465	Road Series rideouts	2021-12-25	0	\N	\N
150	cor.jr..320	Annual Nite Bike	2021-08-19	0	\N	\N
150	cor.jr..320	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	cor.jr..320	Bike4Change	2022-07-04	\N	\N	\N
150	cor.jr..320	Paddle to the Bay	2023-07-26	1	0	\N
150	cor.jr..320	Road Series rideouts	2021-12-25	1	0	\N
150	cou.brooks.739	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	cou.brooks.739	Bike4Change	2022-07-04	1	1	13
150	cou.brooks.739	Road Series rideouts	2021-12-25	1	0	\N
150	cry.davis.502	Bike4Change	2022-07-04	1	1	9
150	cry.davis.502	Paddle to the Bay	2023-07-26	1	1	15
150	cry.davis.502	Road Series rideouts	2021-12-25	1	1	8
150	dan.hayes.093	Annual Nite Bike	2021-08-19	1	0	\N
150	dan.hayes.093	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	dan.hayes.093	Bike4Change	2022-07-04	\N	\N	\N
150	dan.hayes.093	Road Series rideouts	2021-12-25	1	1	14
150	dav.lloyd.779	Annual Nite Bike	2021-08-19	\N	\N	\N
150	dav.lloyd.779	Bike4Change	2022-07-04	1	1	14
150	dav.lloyd.779	Road Series rideouts	2021-12-25	1	1	4
150	daw.davis.370	Annual Nite Bike	2021-08-19	1	1	16
150	daw.davis.370	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	daw.davis.370	Bike4Change	2022-07-04	\N	\N	\N
150	daw.davis.370	Road Series rideouts	2021-12-25	1	0	\N
150	dr..espinoza.407	Annual Nite Bike	2021-08-19	\N	\N	\N
150	dr..espinoza.407	Paddle to the Bay	2023-07-26	0	\N	\N
150	dr..espinoza.407	Road Series rideouts	2021-12-25	1	1	9
150	hea.baldwin.164	Annual Nite Bike	2021-08-19	1	0	\N
150	hea.baldwin.164	Bike4Change	2022-07-04	1	0	\N
150	hea.baldwin.164	Paddle to the Bay	2023-07-26	1	1	6
150	hea.baldwin.164	Road Series rideouts	2021-12-25	1	0	\N
150	jam.evans.413	Annual Nite Bike	2021-08-19	0	\N	\N
150	jam.evans.413	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	jam.evans.413	Paddle to the Bay	2023-07-26	1	1	10
150	jam.evans.413	Road Series rideouts	2021-12-25	1	0	\N
150	jam.johnson.153	Annual Nite Bike	2021-08-19	1	1	3
150	jam.johnson.153	Annual Pedal x Paddle	2022-04-21	1	1	6
150	jam.terrell.239	Bike4Change	2022-07-04	1	1	3
150	jam.terrell.239	Paddle to the Bay	2023-07-26	1	0	\N
150	jas.keith.832	Annual Nite Bike	2021-08-19	1	0	\N
150	jas.keith.832	Annual Pedal x Paddle	2022-04-21	1	1	7
150	jas.keith.832	Bike4Change	2022-07-04	\N	\N	\N
150	jas.keith.832	Road Series rideouts	2021-12-25	1	1	5
150	jas.morton.077	Annual Nite Bike	2021-08-19	\N	\N	\N
150	jas.morton.077	Bike4Change	2022-07-04	1	1	3
150	jas.morton.077	Paddle to the Bay	2023-07-26	1	1	11
150	jas.morton.077	Road Series rideouts	2021-12-25	1	0	\N
150	jen.campbell.340	Bike4Change	2022-07-04	1	1	13
150	jen.campbell.340	Paddle to the Bay	2023-07-26	1	1	5
150	jen.campbell.340	Road Series rideouts	2021-12-25	0	\N	\N
150	jen.huerta.328	Annual Nite Bike	2021-08-19	1	1	5
150	jen.huerta.328	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	jen.huerta.328	Bike4Change	2022-07-04	0	\N	\N
150	jen.huerta.328	Road Series rideouts	2021-12-25	\N	\N	\N
150	jer.rollins.740	Annual Nite Bike	2021-08-19	1	1	12
150	jer.rollins.740	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
150	jer.rollins.740	Bike4Change	2022-07-04	\N	\N	\N
150	jer.rollins.740	Paddle to the Bay	2023-07-26	1	0	\N
150	joh.coleman.076	Bike4Change	2022-07-04	1	0	\N
150	joh.coleman.076	Paddle to the Bay	2023-07-26	\N	\N	\N
150	jos.garcia.375	Bike4Change	2022-07-04	1	0	\N
150	jos.garcia.375	Paddle to the Bay	2023-07-26	1	0	\N
150	kar.carroll.734	Annual Nite Bike	2021-08-19	1	0	\N
150	ker.mullen.690	Annual Nite Bike	2021-08-19	1	1	12
150	ker.mullen.690	Road Series rideouts	2021-12-25	1	1	1
150	kri.edwards.715	Annual Nite Bike	2021-08-19	1	0	\N
150	kri.edwards.715	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	kri.edwards.715	Paddle to the Bay	2023-07-26	1	1	9
150	kri.edwards.715	Road Series rideouts	2021-12-25	1	1	16
150	lar.banks.335	Annual Nite Bike	2021-08-19	1	0	\N
150	lar.banks.335	Annual Pedal x Paddle	2022-04-21	1	1	9
150	log.edwards.500	Annual Nite Bike	2021-08-19	1	1	16
150	log.edwards.500	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
150	log.edwards.500	Bike4Change	2022-07-04	1	0	\N
150	log.edwards.500	Paddle to the Bay	2023-07-26	1	1	14
150	log.edwards.500	Road Series rideouts	2021-12-25	1	1	12
150	lyn.tate.654	Annual Nite Bike	2021-08-19	1	0	\N
150	mar.gonzales.971	Bike4Change	2022-07-04	1	1	12
150	mar.gonzales.971	Paddle to the Bay	2023-07-26	1	0	\N
150	mar.gonzales.971	Road Series rideouts	2021-12-25	\N	\N	\N
150	mel.acevedo.523	Annual Nite Bike	2021-08-19	1	0	\N
150	mel.acevedo.523	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
150	mel.acevedo.523	Bike4Change	2022-07-04	0	\N	\N
150	mel.acevedo.523	Road Series rideouts	2021-12-25	1	0	\N
150	mic.case.027	Annual Nite Bike	2021-08-19	\N	\N	\N
150	mic.case.027	Paddle to the Bay	2023-07-26	1	0	\N
150	mic.case.027	Road Series rideouts	2021-12-25	1	0	\N
150	mic.reynolds.319	Annual Nite Bike	2021-08-19	\N	\N	\N
150	mic.reynolds.319	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	mic.reynolds.319	Bike4Change	2022-07-04	1	1	4
150	mic.reynolds.319	Road Series rideouts	2021-12-25	1	0	\N
150	mic.thompson.255	Annual Nite Bike	2021-08-19	\N	\N	\N
150	mic.thompson.255	Bike4Change	2022-07-04	1	0	\N
150	mic.thompson.255	Paddle to the Bay	2023-07-26	1	1	14
150	mic.thompson.255	Road Series rideouts	2021-12-25	1	1	1
150	mic.woods.516	Annual Nite Bike	2021-08-19	1	0	\N
150	mic.woods.516	Bike4Change	2022-07-04	1	0	\N
150	mic.woods.516	Paddle to the Bay	2023-07-26	1	1	8
150	mic.woods.516	Road Series rideouts	2021-12-25	1	0	\N
150	mig.brown.544	Annual Pedal x Paddle	2022-04-21	1	1	11
150	mig.brown.544	Bike4Change	2022-07-04	1	0	\N
150	mig.brown.544	Paddle to the Bay	2023-07-26	\N	\N	\N
150	mig.brown.544	Road Series rideouts	2021-12-25	1	1	2
150	mit.diaz.120	Annual Nite Bike	2021-08-19	\N	\N	\N
150	mit.diaz.120	Bike4Change	2022-07-04	0	\N	\N
150	mit.diaz.120	Road Series rideouts	2021-12-25	1	1	7
150	mit.haynes.006	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
150	mit.haynes.006	Bike4Change	2022-07-04	1	1	9
150	mit.haynes.006	Paddle to the Bay	2023-07-26	1	1	14
150	mon.barber.526	Annual Pedal x Paddle	2022-04-21	1	1	6
150	mon.barber.526	Bike4Change	2022-07-04	\N	\N	\N
150	mon.barber.526	Paddle to the Bay	2023-07-26	1	1	3
150	mon.barber.526	Road Series rideouts	2021-12-25	1	1	8
150	mr..ferguson.506	Bike4Change	2022-07-04	\N	\N	\N
150	mr..ferguson.506	Paddle to the Bay	2023-07-26	1	0	\N
150	nic.horn.309	Paddle to the Bay	2023-07-26	1	0	\N
150	nic.horn.309	Road Series rideouts	2021-12-25	1	0	\N
150	nic.sherman.130	Annual Nite Bike	2021-08-19	1	0	\N
150	nic.sherman.130	Annual Pedal x Paddle	2022-04-21	1	0	\N
150	nic.sherman.130	Bike4Change	2022-07-04	1	0	\N
150	nic.sherman.130	Road Series rideouts	2021-12-25	1	0	\N
150	phi.wilson.040	Annual Nite Bike	2021-08-19	1	0	\N
150	phi.wilson.040	Annual Pedal x Paddle	2022-04-21	1	1	6
150	phi.wilson.040	Bike4Change	2022-07-04	1	0	\N
150	phi.wilson.040	Paddle to the Bay	2023-07-26	1	1	5
150	phi.wilson.040	Road Series rideouts	2021-12-25	1	0	\N
150	reg.hughes.236	Annual Nite Bike	2021-08-19	\N	\N	\N
150	reg.hughes.236	Bike4Change	2022-07-04	1	0	\N
150	reg.hughes.236	Road Series rideouts	2021-12-25	1	1	7
150	rob.valenzuela.589	Annual Nite Bike	2021-08-19	1	0	\N
150	rob.valenzuela.589	Bike4Change	2022-07-04	1	1	7
150	rob.valenzuela.589	Paddle to the Bay	2023-07-26	0	\N	\N
150	rob.valenzuela.589	Road Series rideouts	2021-12-25	1	1	10
150	san.wallace.423	Annual Nite Bike	2021-08-19	1	1	4
150	san.wallace.423	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
150	san.wallace.423	Road Series rideouts	2021-12-25	1	0	\N
150	vic.weaver.575	Annual Nite Bike	2021-08-19	1	0	\N
150	vic.weaver.575	Paddle to the Bay	2023-07-26	1	0	\N
150	vic.weaver.575	Road Series rideouts	2021-12-25	1	1	15
150	wya.martinez.388	Annual Nite Bike	2021-08-19	1	0	\N
150	wya.martinez.388	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
150	wya.martinez.388	Bike4Change	2022-07-04	0	\N	\N
150	wya.martinez.388	Road Series rideouts	2021-12-25	1	1	10
151	ale.johnson.509	Annual Pedal x Paddle	2022-04-21	1	1	7
151	amy.floyd.618	Annual Nite Bike	2021-08-19	\N	\N	\N
151	amy.floyd.618	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	amy.floyd.618	Bike4Change	2022-07-04	1	1	16
151	amy.floyd.618	Road Series rideouts	2021-12-25	1	1	10
151	ang.hopkins.264	Bike4Change	2022-07-04	1	1	6
151	ant.dennis.856	Annual Nite Bike	2021-08-19	\N	\N	\N
151	ant.dennis.856	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	ant.dennis.856	Road Series rideouts	2021-12-25	1	0	\N
151	ant.fleming.613	Annual Nite Bike	2021-08-19	1	0	\N
151	ant.fleming.613	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	ant.fleming.613	Road Series rideouts	2021-12-25	\N	\N	\N
151	ash.robinson.400	Annual Nite Bike	2021-08-19	1	1	2
151	ash.robinson.400	Annual Pedal x Paddle	2022-04-21	1	1	6
151	ash.robinson.400	Road Series rideouts	2021-12-25	1	1	9
151	ben.turner.392	Annual Pedal x Paddle	2022-04-21	1	1	9
151	ben.turner.392	Bike4Change	2022-07-04	1	0	\N
151	ben.turner.392	Road Series rideouts	2021-12-25	\N	\N	\N
151	cas.duran.250	Annual Nite Bike	2021-08-19	1	0	\N
151	cas.duran.250	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	cas.duran.250	Road Series rideouts	2021-12-25	1	0	\N
151	chr.rose.465	Annual Nite Bike	2021-08-19	1	1	2
151	chr.rose.465	Annual Pedal x Paddle	2022-04-21	1	1	6
151	chr.rose.465	Bike4Change	2022-07-04	1	0	\N
151	chr.rose.465	Road Series rideouts	2021-12-25	0	\N	\N
151	cor.jr..320	Annual Nite Bike	2021-08-19	0	\N	\N
151	cor.jr..320	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	cor.jr..320	Bike4Change	2022-07-04	\N	\N	\N
151	cor.jr..320	Road Series rideouts	2021-12-25	1	0	\N
151	cou.brooks.739	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	cou.brooks.739	Bike4Change	2022-07-04	1	1	13
151	cou.brooks.739	Road Series rideouts	2021-12-25	1	0	\N
151	cry.davis.502	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	cry.davis.502	Bike4Change	2022-07-04	1	1	9
151	cry.davis.502	Road Series rideouts	2021-12-25	1	1	8
151	dan.hayes.093	Annual Nite Bike	2021-08-19	1	0	\N
151	dan.hayes.093	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	dan.hayes.093	Bike4Change	2022-07-04	\N	\N	\N
151	dan.hayes.093	Road Series rideouts	2021-12-25	1	1	14
151	dav.lloyd.779	Annual Nite Bike	2021-08-19	\N	\N	\N
151	dav.lloyd.779	Road Series rideouts	2021-12-25	1	1	4
151	daw.davis.370	Annual Nite Bike	2021-08-19	1	1	16
151	daw.davis.370	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	daw.davis.370	Road Series rideouts	2021-12-25	1	0	\N
151	dr..espinoza.407	Annual Nite Bike	2021-08-19	\N	\N	\N
151	dr..espinoza.407	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	dr..espinoza.407	Road Series rideouts	2021-12-25	1	1	9
151	hea.baldwin.164	Annual Nite Bike	2021-08-19	1	0	\N
151	hea.baldwin.164	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	hea.baldwin.164	Bike4Change	2022-07-04	1	0	\N
151	hea.baldwin.164	Road Series rideouts	2021-12-25	1	0	\N
151	jam.evans.413	Annual Nite Bike	2021-08-19	0	\N	\N
151	jam.evans.413	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	jam.evans.413	Road Series rideouts	2021-12-25	1	0	\N
151	jam.johnson.153	Annual Nite Bike	2021-08-19	1	1	3
151	jam.johnson.153	Annual Pedal x Paddle	2022-04-21	1	1	6
151	jam.johnson.153	Road Series rideouts	2021-12-25	0	\N	\N
151	jam.terrell.239	Bike4Change	2022-07-04	1	1	3
151	jam.terrell.239	Road Series rideouts	2021-12-25	0	\N	\N
151	jas.keith.832	Annual Nite Bike	2021-08-19	1	0	\N
151	jas.keith.832	Annual Pedal x Paddle	2022-04-21	1	1	7
151	jas.keith.832	Bike4Change	2022-07-04	\N	\N	\N
151	jas.keith.832	Road Series rideouts	2021-12-25	1	1	5
151	jas.morton.077	Annual Nite Bike	2021-08-19	\N	\N	\N
151	jas.morton.077	Annual Pedal x Paddle	2022-04-21	1	1	1
151	jas.morton.077	Bike4Change	2022-07-04	1	1	3
151	jas.morton.077	Road Series rideouts	2021-12-25	1	0	\N
151	jen.campbell.340	Bike4Change	2022-07-04	1	1	13
151	jen.campbell.340	Road Series rideouts	2021-12-25	0	\N	\N
151	jen.huerta.328	Annual Nite Bike	2021-08-19	1	1	5
151	jen.huerta.328	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	jen.huerta.328	Bike4Change	2022-07-04	0	\N	\N
151	jen.huerta.328	Road Series rideouts	2021-12-25	\N	\N	\N
151	jer.rollins.740	Annual Nite Bike	2021-08-19	1	1	12
151	jer.rollins.740	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	jer.rollins.740	Bike4Change	2022-07-04	\N	\N	\N
151	joh.coleman.076	Annual Nite Bike	2021-08-19	1	1	4
151	joh.coleman.076	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	joh.coleman.076	Road Series rideouts	2021-12-25	\N	\N	\N
151	jos.garcia.375	Annual Nite Bike	2021-08-19	1	0	\N
151	jos.garcia.375	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	jos.garcia.375	Bike4Change	2022-07-04	1	0	\N
151	jos.garcia.375	Road Series rideouts	2021-12-25	1	0	\N
151	kar.carroll.734	Annual Nite Bike	2021-08-19	1	0	\N
151	ker.mullen.690	Annual Pedal x Paddle	2022-04-21	1	1	12
151	ker.mullen.690	Road Series rideouts	2021-12-25	1	1	1
151	kri.edwards.715	Annual Nite Bike	2021-08-19	1	0	\N
151	kri.edwards.715	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	kri.edwards.715	Road Series rideouts	2021-12-25	1	1	16
151	lar.banks.335	Annual Nite Bike	2021-08-19	1	0	\N
151	lar.banks.335	Annual Pedal x Paddle	2022-04-21	1	1	9
151	lar.banks.335	Road Series rideouts	2021-12-25	1	0	\N
151	log.edwards.500	Annual Nite Bike	2021-08-19	1	1	16
151	log.edwards.500	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	log.edwards.500	Bike4Change	2022-07-04	1	0	\N
151	log.edwards.500	Road Series rideouts	2021-12-25	1	1	12
151	lyn.tate.654	Annual Nite Bike	2021-08-19	1	0	\N
151	lyn.tate.654	Road Series rideouts	2021-12-25	1	0	\N
151	mar.gonzales.971	Bike4Change	2022-07-04	1	1	12
151	mar.gonzales.971	Road Series rideouts	2021-12-25	\N	\N	\N
151	mel.acevedo.523	Annual Nite Bike	2021-08-19	1	0	\N
151	mel.acevedo.523	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	mel.acevedo.523	Road Series rideouts	2021-12-25	1	0	\N
151	mic.case.027	Annual Nite Bike	2021-08-19	\N	\N	\N
151	mic.case.027	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	mic.case.027	Road Series rideouts	2021-12-25	1	0	\N
151	mic.reynolds.319	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	mic.reynolds.319	Road Series rideouts	2021-12-25	1	0	\N
151	mic.thompson.255	Annual Nite Bike	2021-08-19	\N	\N	\N
151	mic.thompson.255	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	mic.thompson.255	Road Series rideouts	2021-12-25	1	1	1
151	mic.woods.516	Annual Nite Bike	2021-08-19	1	0	\N
151	mic.woods.516	Annual Pedal x Paddle	2022-04-21	1	1	2
151	mic.woods.516	Bike4Change	2022-07-04	1	0	\N
151	mic.woods.516	Road Series rideouts	2021-12-25	1	0	\N
151	mig.brown.544	Annual Nite Bike	2021-08-19	\N	\N	\N
151	mig.brown.544	Annual Pedal x Paddle	2022-04-21	1	1	11
151	mig.brown.544	Bike4Change	2022-07-04	1	0	\N
151	mig.brown.544	Road Series rideouts	2021-12-25	1	1	2
151	mit.diaz.120	Bike4Change	2022-07-04	0	\N	\N
151	mit.haynes.006	Annual Nite Bike	2021-08-19	0	\N	\N
151	mit.haynes.006	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	mit.haynes.006	Bike4Change	2022-07-04	1	1	9
151	mon.barber.526	Annual Pedal x Paddle	2022-04-21	1	1	6
151	mon.barber.526	Bike4Change	2022-07-04	\N	\N	\N
151	mon.barber.526	Road Series rideouts	2021-12-25	1	1	8
151	mr..ferguson.506	Bike4Change	2022-07-04	\N	\N	\N
151	nic.horn.309	Annual Pedal x Paddle	2022-04-21	0	\N	\N
151	nic.horn.309	Road Series rideouts	2021-12-25	1	0	\N
151	nic.sherman.130	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	nic.sherman.130	Bike4Change	2022-07-04	1	0	\N
151	nic.sherman.130	Road Series rideouts	2021-12-25	1	0	\N
151	phi.wilson.040	Annual Nite Bike	2021-08-19	1	0	\N
151	phi.wilson.040	Annual Pedal x Paddle	2022-04-21	1	1	6
151	phi.wilson.040	Bike4Change	2022-07-04	1	0	\N
151	phi.wilson.040	Road Series rideouts	2021-12-25	1	0	\N
151	reg.hughes.236	Annual Nite Bike	2021-08-19	\N	\N	\N
151	reg.hughes.236	Annual Pedal x Paddle	2022-04-21	1	0	\N
151	reg.hughes.236	Bike4Change	2022-07-04	1	0	\N
151	reg.hughes.236	Road Series rideouts	2021-12-25	1	1	7
151	rob.valenzuela.589	Annual Nite Bike	2021-08-19	1	0	\N
151	rob.valenzuela.589	Bike4Change	2022-07-04	1	1	7
151	rob.valenzuela.589	Road Series rideouts	2021-12-25	1	1	10
151	san.wallace.423	Annual Nite Bike	2021-08-19	1	1	4
151	san.wallace.423	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
151	san.wallace.423	Road Series rideouts	2021-12-25	1	0	\N
152	ale.johnson.509	Annual Pedal x Paddle	2022-04-21	1	1	7
152	ale.johnson.509	Paddle to the Bay	2023-07-26	\N	\N	\N
152	amy.floyd.618	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	amy.floyd.618	Paddle to the Bay	2023-07-26	1	0	\N
152	amy.garcia.871	Annual Pedal x Paddle	2022-04-21	1	1	4
152	amy.garcia.871	Paddle to the Bay	2023-07-26	1	0	\N
152	ang.hopkins.264	Paddle to the Bay	2023-07-26	1	1	7
152	ant.dennis.856	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	ant.dennis.856	Paddle to the Bay	2023-07-26	\N	\N	\N
152	ant.fleming.613	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	ant.fleming.613	Paddle to the Bay	2023-07-26	1	0	\N
152	ash.robinson.400	Annual Pedal x Paddle	2022-04-21	1	1	6
152	ash.robinson.400	Paddle to the Bay	2023-07-26	1	1	6
152	cas.duran.250	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	cas.duran.250	Paddle to the Bay	2023-07-26	1	1	1
152	chr.rose.465	Annual Pedal x Paddle	2022-04-21	1	1	6
152	chr.rose.465	Paddle to the Bay	2023-07-26	1	1	7
152	cor.jr..320	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	cor.jr..320	Paddle to the Bay	2023-07-26	1	0	\N
152	cou.brooks.739	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	cou.brooks.739	Paddle to the Bay	2023-07-26	\N	\N	\N
152	cry.davis.502	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	cry.davis.502	Paddle to the Bay	2023-07-26	1	1	15
152	dan.hayes.093	Paddle to the Bay	2023-07-26	1	1	8
152	dav.lloyd.779	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	daw.davis.370	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	dr..espinoza.407	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	dr..espinoza.407	Paddle to the Bay	2023-07-26	0	\N	\N
152	hea.baldwin.164	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	hea.baldwin.164	Paddle to the Bay	2023-07-26	1	1	6
152	jam.evans.413	Paddle to the Bay	2023-07-26	1	1	10
152	jam.johnson.153	Annual Pedal x Paddle	2022-04-21	1	1	6
152	jam.johnson.153	Paddle to the Bay	2023-07-26	1	1	4
152	jam.terrell.239	Paddle to the Bay	2023-07-26	1	0	\N
152	jas.morton.077	Annual Pedal x Paddle	2022-04-21	1	1	1
152	jas.morton.077	Paddle to the Bay	2023-07-26	1	1	11
152	jen.campbell.340	Annual Pedal x Paddle	2022-04-21	1	1	8
152	jen.campbell.340	Paddle to the Bay	2023-07-26	1	1	5
152	jen.huerta.328	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	jer.rollins.740	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	jer.rollins.740	Paddle to the Bay	2023-07-26	1	0	\N
152	joh.coleman.076	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	joh.coleman.076	Paddle to the Bay	2023-07-26	\N	\N	\N
152	jos.garcia.375	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	jos.garcia.375	Paddle to the Bay	2023-07-26	1	0	\N
152	kar.carroll.734	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	kar.carroll.734	Paddle to the Bay	2023-07-26	1	0	\N
152	ker.mullen.690	Annual Pedal x Paddle	2022-04-21	1	1	12
152	kri.edwards.715	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	kri.edwards.715	Paddle to the Bay	2023-07-26	1	1	9
152	lar.banks.335	Annual Pedal x Paddle	2022-04-21	1	1	9
152	lar.banks.335	Paddle to the Bay	2023-07-26	1	1	7
152	log.edwards.500	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	log.edwards.500	Paddle to the Bay	2023-07-26	1	1	14
152	lyn.tate.654	Annual Pedal x Paddle	2022-04-21	0	\N	\N
152	lyn.tate.654	Paddle to the Bay	2023-07-26	1	0	\N
152	mar.gonzales.971	Paddle to the Bay	2023-07-26	1	0	\N
152	mel.acevedo.523	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	mel.acevedo.523	Paddle to the Bay	2023-07-26	1	0	\N
152	mic.case.027	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	mic.case.027	Paddle to the Bay	2023-07-26	1	0	\N
152	mic.reynolds.319	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	mic.reynolds.319	Paddle to the Bay	2023-07-26	\N	\N	\N
152	mic.thompson.255	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	mic.thompson.255	Paddle to the Bay	2023-07-26	1	1	14
152	mic.woods.516	Annual Pedal x Paddle	2022-04-21	1	1	2
152	mic.woods.516	Paddle to the Bay	2023-07-26	1	1	8
152	mig.brown.544	Annual Pedal x Paddle	2022-04-21	1	1	11
152	mig.brown.544	Paddle to the Bay	2023-07-26	\N	\N	\N
152	mit.diaz.120	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	mit.diaz.120	Paddle to the Bay	2023-07-26	\N	\N	\N
152	mit.haynes.006	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	mit.haynes.006	Paddle to the Bay	2023-07-26	1	1	14
152	mon.barber.526	Annual Pedal x Paddle	2022-04-21	1	1	6
152	mon.barber.526	Paddle to the Bay	2023-07-26	1	1	3
152	mr..ferguson.506	Annual Pedal x Paddle	2022-04-21	1	1	10
152	mr..ferguson.506	Paddle to the Bay	2023-07-26	1	0	\N
152	nic.horn.309	Annual Pedal x Paddle	2022-04-21	0	\N	\N
152	nic.horn.309	Paddle to the Bay	2023-07-26	1	0	\N
152	nic.sherman.130	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	nic.sherman.130	Paddle to the Bay	2023-07-26	1	1	5
152	phi.wilson.040	Annual Pedal x Paddle	2022-04-21	1	1	6
152	phi.wilson.040	Paddle to the Bay	2023-07-26	1	1	5
152	reg.hughes.236	Annual Pedal x Paddle	2022-04-21	1	0	\N
152	rob.valenzuela.589	Paddle to the Bay	2023-07-26	0	\N	\N
152	san.wallace.423	Annual Pedal x Paddle	2022-04-21	\N	\N	\N
152	san.wallace.423	Paddle to the Bay	2023-07-26	1	0	\N
152	vic.weaver.575	Paddle to the Bay	2023-07-26	1	0	\N
